event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,pro_kremlin_indicator,topic,proportion,max,protest_type,unauthorized,authorized,date,month
RUS4647,12 July 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Khabarovsk,Nikolaevskiy,,Nikolayevsk-na-Amure,53.1465,140.7228,1,Baza; RFE/RL,New media-International,"On 12 July 2020, several dozen people took part in an unauthorized protest in Nikolayevsk-na-Amure in support of the LDPR governor of Khabarovsk Krai who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005. His supporters maintain that the charges were politically motivated.",0,crowd size=several dozen,1618500170,0,5_political,0.996818577464061,True,political,1,0,2020-07-12,7
RUS4285,14 March 2020,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),LPR: Libertarian Party of Russia,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Saint Petersburg,Tsentralnyy,,St. Petersburg - Tsentralny,59.9324,30.3654,1,OVD Info,National,"On 14 March 2020, Saint Petersburg police detained at least 3 activists, including a member of the LPR, who were taking part in a series of coordinated one-person protests against the newly proposed set of constitutional amendments that would annul incumbent presidential term limits, potentially allowing a sitting president to be elected for more than 2 terms.",0,crowd size=at least 3,1620775298,0,4_legal,0.9969369597178764,True,legal,0,0,2020-03-14,3
RUS5229,23 October 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,,643,Europe,Russia,Republic of Komi,Syktyvkar,,Syktyvkar,61.6764,50.8099,1,KPRF,Other,"On 23 October 2020, KPRF activists staged a series of one-person protests in Syktyvkar against the appointments of Moscow politicians to leadership positions within the Republic of Komi region.",0,crowd size=no report,1618496258,0,3_environmental,0.9327374673635208,True,environmental,0,0,2020-10-23,10
RUS4232,07 March 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),RSD: Russian Socialist Movement; KPRF: Communist Party of the Russian Federation; RF: Russia of the Future; Navalny HQ,6,,,0,60,,643,Europe,Russia,Udmurt Republic,Izhevsk,,Izhevsk,56.8498,53.2045,1,RFE/RL,International,"On 7 March 2020, several hundred people, including members of KPRF and Navalny's supporters (Russia of the Future and Navalny HQ), took part in an authorized protest organized by the RSD in Izhevsk against the plans to construct a new hazardous waste recycling plant in the area.",0,crowd size=several hundred,1618503684,0,3_environmental,0.5541871861202029,True,environmental,0,1,2020-03-07,3
RUS4238,08 March 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),RSD: Russian Socialist Movement; Women (Russia),6,,,0,60,,643,Europe,Russia,Udmurt Republic,Izhevsk,,Izhevsk,56.8498,53.2045,1,RFE/RL,International,"On 8 March 2020, at least 5 RSD activists took part in a protest in Izhevsk calling for action to address gender inequality and sexism, and calling for equal rights.",0,crowd size=at least 5,1618503655,0,4_legal,0.9940838506405452,True,legal,0,0,2020-03-08,3
RUS5424,05 December 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Volgograd,Volgograd,,Volgograd,48.7194,44.5018,1,Caucasian Knot,National,"On 5 December 2020, about 200 people staged a protest against the introduction of Moscow time zone in Volgograd.",0,crowd size=about 200,1618493970,0,3_environmental,0.9897361108295968,True,environmental,0,0,2020-12-05,12
RUS5158,27 August 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Saint Petersburg,Tsentralnyy,,St. Petersburg - Tsentralny,59.9324,30.3654,1,Charter-97,International,"On 27 August 2020, 3 activists unfurled a banner and lit flares during a protest in support of the Belarusian protesters in St. Petersburg-Tsentralny.",0,crowd size=3,1620775293,0,1_cultural,0.79347662992595,True,cultural,0,0,2020-08-27,8
RUS4674,17 July 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Protesters (International); Labor Group (International); Labor Group (Russia),6,,,0,60,,643,Europe,Russia,Saint Petersburg,Primorskiy,,St. Petersburg - Primorsky,60.0213,30.2034,1,Novaya Gazeta,National,"On 17 July 2020, about 500 construction workers, many of them work migrants, staged a protest at the construction side of Lakhta Center in St. Petersburg-Primorsky, demanding to be repaid wage arrears.",0,crowd size=about 500,1620775298,0,3_environmental,0.8197363155238231,True,environmental,0,0,2020-07-17,7
RUS4480,27 May 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Labor Group (Russia),6,,,0,60,,643,Europe,Russia,Republic of Buryatia,Ulan-Ude,,Ulan-Ude,51.8272,107.6063,1,RFE/RL; Tayga.Info; Moskovskij Komsomolets; Rosbalt,National-International,"On 27 May 2020, several dozen janitorial staff members at a local aviation plant took part in an unauthorized protest in Ulan-Ude, demanding their employer pays them the wage arrears.",0,crowd size=several dozen,1618501717,0,2_economic,0.9953061973603418,True,economic,1,0,2020-05-27,5
RUS4751,30 July 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,,,0,60,,643,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,Znak,National,"On 30 July 2020, several hundred people took part in an unauthorized protest in Khabarovsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated.",0,crowd size=several hundred,1618499635,0,5_political,0.9979727383163214,True,political,1,0,2020-07-30,7
RUS5142,07 October 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Journalists (Russia),6,,,0,60,,643,Europe,Russia,Moscow,Tsentralnyy,,Moscow - Central,55.7571,37.6173,1,Caucasian Knot,National,"On 7 October 2020, about 15 people, including journalists, staged a series of one-person protests in Moscow-Central, in front of the Novaya Gazeta office, in remembrance of murdered journalist Anna Politkovskaya, demanding the organizers of her killing be punished, and criticizing the authorities for their handling of the case and political persecution of activists.",0,crowd size=about 15,1618497276,0,5_political,0.8189060419314502,True,political,0,0,2020-10-07,10
RUS4542,18 June 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Leningrad,Vsevolozhskiy,,Vsevolozhsk,60.0234,30.6453,1,MBK Media,National,"On 18 June 2020, about 100 people took part in a protest in Vsevolozhsk against the plans to build a skating rink in a local green zone.",0,crowd size=about 100,1618500947,0,3_environmental,0.9931280956514348,True,environmental,0,0,2020-06-18,6
RUS4212,01 March 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),LF: Left Front,6,,,0,60,,643,Europe,Russia,Volgograd,Volgograd,,Volgograd,48.7194,44.5018,1,Caucasian Knot,National,"On 1 March 2020, 3 Left Front activsts took part in a series of one-person protests in Volgograd against the set of constitutional amendments proposed in January.",0,crowd size=3,1618503909,0,4_legal,0.9932449004931484,True,legal,0,0,2020-03-01,3
RUS4042,04 February 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,,643,Europe,Russia,Perm,Permskiy,,Perm,58.0174,56.2855,1,KPRF,Other,"On 4 February 2020, at least 6 KPRF activists took part in a series of one-person protests in Perm calling for a meaningful shift in the socio-economic and political policies of the new government.",0,crowd size=at least 6,1649276876,0,4_legal,0.9944297495033566,True,legal,0,0,2020-02-04,2
RUS5166,11 October 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,,,0,60,,643,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,RFE/RL,International,"On 11 October 2020, at least 300 people took part in an unauthorized protest in Khabarovsk in support of the jailed LDPR governor of Khabarovsk Krai Sergei Furgal, as well as demanding accountability after the police broke up a peaceful protest on October 10.",0,crowd size=at least 300,1618497019,0,5_political,0.99595498730661,True,political,1,0,2020-10-11,10
RUS4084,11 February 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Dagestan,Kayakentskiy,,Novokayakent,42.3937,47.9861,2,Open Caucasus Media,International,"On 11 February 2020, about 1000 people blocked the Rostov-Baku motorway near the town of Novokayent, demanding the authorities address systematic interruptions in gas supply that is widely used for heating.",0,crowd size=about 1000,1649276873,0,3_environmental,0.9401682736182688,True,environmental,0,0,2020-02-11,2
RUS4755,31 July 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,,,0,60,,643,Europe,Russia,Omsk,Omsk,,Omsk,55.0,73.4,1,KVNews.ru,Subnational,"On 31 July 2020, an unspecified number of people took part in a series of coordinated one-person protests in Omsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated.",0,crowd size=no report,1646784542,0,5_political,0.998060681878916,True,political,0,0,2020-07-31,7
RUS5156,10 October 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Komi,Syktyvkar,,Syktyvkar,61.6764,50.8099,1,7x7,National,"On 10 October 2020, about 15 people staged a protest in Syktyvkar in support of the Khabarovsk protesters and demanding the resignation of Vladimir Putin.",0,crowd size=about 15,1618497053,0,5_political,0.9911507901814752,True,political,0,0,2020-10-10,10
RUS5345,15 November 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Protesters (Belarus),6,,,0,60,,643,Europe,Russia,Moscow,Tsentralnyy,,Moscow - Central,55.7571,37.6173,1,Avtonom,National,"On 15 November 2020, people, including Belarusian nationals, staged a protest in front of the Belarusian embassy in Moscow-Central in support of the Belarusian protesters and in remembrance of Belarusian protester Roman Bondarenko who died after being beaten by groups linked to the government.",0,crowd size=no report,1618495102,0,Other_1,0.9954871941262368,True,unclear,0,0,2020-11-15,11
RUS5431,09 December 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,,643,Europe,Russia,Volgograd,Volgograd,,Volgograd,48.7194,44.5018,1,KPRF,Other,"On 9 December 2020, an unspecified number of KPRF members staged a series of one-person protests in Volgograd against remote learning measures implemented in response to the coronavirus pandemic.",0,crowd size=no report,1618493731,0,6_social,0.9940016804988993,True,social,0,0,2020-12-09,12
RUS5524,25 December 2020,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Private Security Forces (Russia),,8,68,,643,Europe,Russia,Kostroma,Kostroma,,Kostroma,57.7665,40.9269,1,7x7,National,"On 25 December 2020, an unspecified number of local residents staged a protest in Kostroma against the construction of an apartment bloc in the local park area, blocking access to the construction site and tearing down a fence. The protesters were confronted by private security, who attempted to force them to vacate the premises before the crowd voluntarily dispersed.",0,crowd size=no report,1618493056,0,3_environmental,0.9627822043868955,True,environmental,0,0,2020-12-25,12
RUS5250,30 October 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,,,0,60,,643,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,MBK Media,National,"On 30 October 2020, people took part in an unauthorized protest in Khabarovsk in support of the jailed LDPR governor of Khabarovsk Krai Sergei Furgal, as well as demanding accountability after the police broke up a peaceful protest on October 10.",0,crowd size=no report,1618495899,0,5_political,0.9957633141280284,True,political,1,0,2020-10-30,10
RUS4548,20 June 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),LPR: Libertarian Party of Russia,6,,,0,60,,643,Europe,Russia,Kaliningrad,Kaliningrad,,Kaliningrad,54.7065,20.511,1,MBK Media,National,"On 20 June 2020, at least 4 Libertarian Party activists took part in a series of coordinated one-person protest in Kaliningrad against the proposed set of constitutional amendments.",0,crowd size=at least 4,1618500870,0,4_legal,0.9936921485731718,True,legal,0,0,2020-06-20,6
RUS4441,01 May 2020,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Rostov,Rostov-na-Donu,,Rostov-on-Don,47.2213,39.6939,1,Kommersant,National,"On 1 May 2020, police blocked the path of a KPRF-organized car protest in Rostov-on-Don involving 40 people in 15 cars celebrating the Labor Day and criticizing the government's handling of the coronavirus crisis and the lack of support for the population. Several protesters were briefly detained and fined.",0,crowd size=40,1618502397,0,3_environmental,0.5186694842460575,True,environmental,0,0,2020-05-01,5
