"event_id_cnty","event_date","year","time_precision","disorder_type","event_type","sub_event_type","actor1","assoc_actor_1","inter1","actor2","assoc_actor_2","inter2","interaction","civilian_targeting","iso","region","country","admin1","admin2","admin3","location","latitude","longitude","geo_precision","source","source_scale","notes","fatalities","tags","timestamp","pro_kremlin_indicator","topic","proportion","max","protest_type","unauthorized","authorized","date","month_year"
"RUS7880","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Ulyanovsk","Ulyanovsk","","Ulyanovsk",54.3282,48.3866,1,"Yandex News","National","On 18 March 2022, around 5 thousand people gathered in Ulyanovsk to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=around 5000",1680633670,0,"7_war",0.994471047110457,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7848","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Kaluga","Kaluga","","Kaluga",54.5293,36.2754,1,"Yandex News","National","On 18 March 2022, people gathered in Kaluga to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=no report",1680633670,0,"7_war",0.993738914723102,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7843","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Republic of Karachay-Cherkessia","Cherkesskiy","","Cherkessk",44.2233,42.0578,1,"Yandex News","National","On 18 March 2022, people gathered in Cherkessk to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=no report",1680633670,0,"7_war",0.993738914723102,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7882","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Primorskiy","Vladivostokskiy","","Vladivostok",43.1211,131.9226,1,"Yandex News","National","On 18 March 2022, people gathered in Vladivostok to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=no report",1680633670,0,"7_war",0.993738914723102,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7835","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Republic of Khakassia","Abakan","","Abakan",53.7156,91.4292,1,"Yandex News","National","On 18 March 2022, people gathered in Abakan to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=no report",1680633670,0,"7_war",0.993738914723102,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7887","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Republic of Mari El","Yoshkar-Ola","","Yoshkar-Ola",56.6369,47.8711,1,"Yandex News","National","On 18 March 2022, people gathered in Yoshkar-Ola to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=no report",1680633670,0,"7_war",0.993738914723102,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7870","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Republic of Mordovia","Saransk","","Saransk",54.1838,45.1749,1,"Yandex News","National","On 18 March 2022, people gathered in Saransk to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=no report",1680633670,0,"7_war",0.993738914723102,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7851","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Kirov","Kirov","","Kirov",58.5967,49.6601,1,"Yandex News","National","On 18 March 2022, people gathered in Kirov to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=no report",1680633670,0,"7_war",0.993738914723102,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7885","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Republic of Sakha","Yakutsk","","Yakutsk",62.0339,129.7331,1,"Yandex News","National","On 18 March 2022, people gathered in Yakutsk to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=no report",1680633670,0,"7_war",0.993738914723102,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7849","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Republic of Tatarstan","Kazan","","Kazan",55.7887,49.1221,1,"Yandex News","National","On 18 March 2022, people gathered in Kazan to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=no report",1680633670,0,"7_war",0.993738914723102,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7879","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Republic of Buryatia","Ulan-Ude","","Ulan-Ude",51.8272,107.6063,1,"Yandex News","National","On 18 March 2022, around 30 cars participated in a motor rally in Ulan-Ude (Republic of Buryatia) to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=around 30 cars",1680633670,0,"7_war",0.995296112203082,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7841","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Republic of Chuvash","Cheboksary","","Cheboksary",56.1322,47.2519,1,"Yandex News","National","On 18 March 2022, 5000 people gathered in Cheboksary to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=5000",1680633670,0,"7_war",0.993738914723102,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7839","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Jewish Autonomous Oblast","Birobidzhan","","Birobidzhan",48.7818,132.9213,1,"Yandex News","National","On 18 March 2022, 500 people gathered in Birobidzhan to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=500",1680633670,0,"7_war",0.993738914723102,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7877","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Tyumen","Tyumen","","Tyumen",57.1522,65.5272,1,"Yandex News","National","On 18 March 2022, around 10 thousand people gathered in Tyumen to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=around 10,000",1680633670,0,"7_war",0.994471047110457,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7874","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Saint Petersburg","Admiralteyskiy","","St. Petersburg",59.931,30.3049,1,"Yandex News","National","On 18 March 2022, people gathered in St. Petersburg to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=no report",1680633670,0,"7_war",0.994127712727527,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7888","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Sakhalin","Yuzhno-Sakhalinsk","","Yuzhno-Sakhalinsk",46.9541,142.736,1,"Yandex News","National","On 18 March 2022, dozens of cars participated in a motor rally in Yuzhno-Sakhalinsk to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=dozens of cars",1680633670,0,"7_war",0.994776451739925,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7869","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Samara","Samara","","Samara",53.2001,50.15,1,"Yandex News","National","On 18 March 2022, a few thousand people gathered in Samara to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=a few thousand",1680633670,0,"7_war",0.994127712727527,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7884","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Vologda","Vologda","","Vologda",59.2187,39.8886,1,"Yandex News","National","On 18 March 2022, residents of Vologda participated in a motor rally in Vologda to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=no report",1680633670,0,"7_war",0.994776451739925,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7871","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Saratov","Saratov","","Saratov",51.5406,46.0086,1,"Yandex News","National","On 18 March 2022, 6 thousand people gathered in Saratov to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=6,000",1680633670,0,"7_war",0.994127712727527,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7872","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Smolensk","Smolensk","","Smolensk",54.7818,32.0401,1,"Yandex News","National","On 18 March 2022, 3500 people gathered in Smolensk to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=3500",1680633670,0,"7_war",0.993738914723102,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7858","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Magadan","Magadan","","Magadan",59.5638,150.8035,1,"Yandex News","National","On 18 March 2022, around 2,000 people gathered in Magadan to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=around 2,000",1680633670,0,"7_war",0.994127712727527,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7847","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Ivanovo","Ivanovo","","Ivanovo",56.9972,40.9714,1,"Yandex News","National","On 18 March 2022, residents of Ivanovo participated in a motor rally in Ivanovo to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=no report",1680633670,0,"7_war",0.994776451739925,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7842","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Chelyabinsk","Chelyabinskiy","","Chelyabinsk",55.154,61.4292,1,"Yandex News","National","On 18 March 2022, people gathered in Chelyabinsk to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=no report",1680633670,0,"7_war",0.993738914723102,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7886","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Sverdlovsk","Ekaterinburg","","Yekaterinburg",56.8519,60.6122,1,"Yandex News","National","On 18 March 2022, thousands people gathered in Yekaterinburg to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=thousands",1680633670,0,"7_war",0.994127712727527,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7867","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Rostov","Rostov-na-Donu","","Rostov-on-Don",47.2213,39.6939,1,"Yandex News","National","On 18 March 2022, around 5 thousand people gathered in Rostov-on-Don to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=around 5000",1680633670,0,"7_war",0.994471047110457,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7860","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Republic of Ingushetia","Nazran","","Nazran",43.2152,44.7761,1,"Yandex News","National","On 18 March 2022, people gathered in Nazran to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=no report",1680633670,0,"7_war",0.993738914723102,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7850","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","",6,"","",0,60,"",643,"Europe","Russia","Khabarovsk","Khabarovsk","","Khabarovsk",48.4827,135.0838,1,"Yandex News","National","On 18 March 2022, people gathered in Khabarovsk to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=no report",1680633670,0,"7_war",0.993738914723102,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7935","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","KPRF: Communist Party of the Russian Federation",6,"","",0,60,"",643,"Europe","Russia","Republic of Tuva","Kyzyl","","Kyzyl",51.7147,94.4534,1,"KPRF","Other","On 18 March 2022, the Communist Party of the Russian Federation (KPRF) organized a demonstration in Kyzyl in support of the Russian military invasion in Ukraine.",0,"crowd size=no report",1680633671,0,"7_war",0.99329498252187,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7931","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","ER: United Russia; Government of Russia (2000-); KPRF: Communist Party of the Russian Federation",6,"","",0,60,"",643,"Europe","Russia","Stavropol","Stavropol","","Stavropol",45.0428,41.9734,1,"KPRF","Other","On 18 March 2022, the regional authorities, including the region's governor, and local United Russia representatives organized and took part in a demonstration in Stavropol in support of the Russian military invasion in Ukraine. KPRF members took part in the demonstration.",0,"crowd size=no report",1680633671,1,"7_war",0.637720072978725,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7933","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","KPRF: Communist Party of the Russian Federation",6,"","",0,60,"",643,"Europe","Russia","Moscow Oblast","Elektrogorsk","","Elektrogorsk",55.8772,38.7906,1,"KPRF","Other","On 18 March 2022, the Communist Party of the Russian Federation (KPRF) organized a motor rally in Elektrogorsk in support of the Russian military invasion in Ukraine.",0,"crowd size=no report",1680633671,0,"7_war",0.993738914723102,TRUE,"war",0,0,2022-03-18,"2022-03"
"RUS7934","18 March 2022",2022,1,"Demonstrations","Protests","Peaceful protest","Protesters (Russia)","KPRF: Communist Party of the Russian Federation",6,"","",0,60,"",643,"Europe","Russia","Republic of Kalmykia","Elista","","Elista",46.3078,44.2558,1,"KPRF","Other","On 18 March 2022, the Communist Party of the Russian Federation (KPRF) organized a demonstration in Elista in support of the Russian military invasion in Ukraine.",0,"crowd size=no report",1680633671,0,"7_war",0.99329498252187,TRUE,"war",0,0,2022-03-18,"2022-03"
